,,
code,code_sub,QSBIO_err_prob
6exp_2,6exp,43.2
6exp_1,6exp,43.2
6exp_3,6exp,43.2
5vq6_1,5vq6,28.6
5vq6_2,5vq6,28.6
5yyx_1,5yyx,2.8
5zu6_1,5zu6,1.6
6b3k_1,6b3k,NA
5pfa_1,5pfa,12.3
5mtx_1,5mtx,1.6
5w5u_1,5w5u,0
5obz_1,5obz,4.8
5yba_1,5yba,70.3
5bk6_1,5bk6,0
5bk6_3,5bk6,94
5bk6_2,5bk6,94
6hqw_1,6hqw,1.6
6hqw_2,6hqw,1.6
5pwl_2,5pwl,1.6
5pwl_1,5pwl,1.6
6gg5_1,6gg5,0
5zv7_1,5zv7,15.4
5ng1_1,5ng1,40.5
6au1_2,6au1,12.3
6au1_1,6au1,12.3
6gb0_1,6gb0,15.4
5mzq_1,5mzq,7.5
5xzb_1,5xzb,25
6gmr_1,6gmr,40.5
5l9g_2,5l9g,1.6
5l9g_1,5l9g,1.6
5ur6_1,5ur6,91.5
5obc_2,5obc,1.6
5obc_1,5obc,1.6
5nyk_1,5nyk,1.6
5tuz_1,5tuz,15.4
6gxu_4,6gxu,1.6
6gxu_3,6gxu,1.6
6gxu_1,6gxu,1.6
6gxu_2,6gxu,1.6
6g68_1,6g68,NA
6g68_3,6g68,NA
6g68_2,6g68,NA
6gxt_1,6gxt,15.4
6hmk_1,6hmk,2.8
5omb_1,5omb,40.5
5syk_1,5syk,15.4
5ks2_1,5ks2,1.6
5uxg_1,5uxg,2.8
5uxg_2,5uxg,2.8
5unx_1,5unx,15.4
6fu5_1,6fu5,43.2
5v1u_4,5v1u,19.4
5v1u_2,5v1u,19.4
5v1u_3,5v1u,19.4
5v1u_1,5v1u,19.4
5y6k_1,5y6k,1.6
5t5u_1,5t5u,1.6
5w14_2,5w14,1.6
5w14_3,5w14,1.6
5w14_1,5w14,1.6
5w14_4,5w14,1.6
6g1c_1,6g1c,NA
6g1c_2,6g1c,52.6
6hf0_1,6hf0,28.6
6hf0_2,6hf0,28.6
5q5s_1,5q5s,1.6
5jbk_1,5jbk,70.3
5jbk_2,5jbk,70.3
5u2o_1,5u2o,1.6
5vuk_1,5vuk,15.4
5jq6_1,5jq6,NA
5maa_1,5maa,43.2
5tkv_1,5tkv,7.5
5xvc_1,5xvc,0
5nbg_1,5nbg,15.4
5umo_1,5umo,1.6
5vz1_1,5vz1,NA
5vz1_2,5vz1,NA
5nmo_1,5nmo,70.3
5kuj_1,5kuj,2.8
5yhk_1,5yhk,15.4
5vxh_1,5vxh,15.4
5psn_2,5psn,12.3
5psn_1,5psn,12.3
6h0b_2,6h0b,1.6
6h0b_1,6h0b,1.6
5vka_1,5vka,2.8
5z07_1,5z07,2.8
5qc2_2,5qc2,1.6
5qc2_1,5qc2,1.6
5oeq_2,5oeq,28.6
5oeq_1,5oeq,28.6
5wlg_1,5wlg,NA
5wlg_2,5wlg,NA
5yix_1,5yix,37.9
6hsh_1,6hsh,1.6
6hsh_3,6hsh,1.6
6hsh_2,6hsh,1.6
6hsh_4,6hsh,1.6
6eqf_1,6eqf,1.6
5y6t_1,5y6t,1.6
5q8w_1,5q8w,1.6
6g9a_1,6g9a,1.6
5z6z_1,5z6z,2.8
5jks_1,5jks,37.9
5jks_2,5jks,37.9
6bq9_1,6bq9,15.4
5wu4_2,5wu4,12.3
5wu4_1,5wu4,12.3
5yjb_1,5yjb,37.9
6c7x_1,6c7x,1.6
5nnm_1,5nnm,70.3
6bkl_2,6bkl,59.1
6bkl_1,6bkl,59.1
5trq_2,5trq,19.4
5trq_1,5trq,19.4
5y48_1,5y48,1.6
5n2w_1,5n2w,37.9
5kw4_1,5kw4,1.6
6fpc_4,6fpc,12.3
6fpc_1,6fpc,12.3
6fpc_3,6fpc,12.3
6fpc_2,6fpc,12.3
5pyv_1,5pyv,1.6
5pyv_2,5pyv,1.6
6fif_1,6fif,28.6
5vlm_2,5vlm,15.4
5vlm_3,5vlm,15.4
5vlm_1,5vlm,15.4
5vlm_4,5vlm,15.4
6dvm_4,6dvm,1.6
6dvm_1,6dvm,1.6
6dvm_3,6dvm,1.6
6dvm_2,6dvm,1.6
5ppf_2,5ppf,12.3
5ppf_1,5ppf,12.3
5na1_1,5na1,12.3
5pg2_1,5pg2,12.3
5vpj_2,5vpj,7.5
5vpj_1,5vpj,7.5
5vpj_3,5vpj,7.5
6bc9_1,6bc9,1.6
6bkm_3,6bkm,89.1
6bkm_1,6bkm,0
6bkm_2,6bkm,0
5jo2_1,5jo2,4.8
5ulg_1,5ulg,43.2
5msj_3,5msj,7.5
5msj_1,5msj,7.5
5msj_2,5msj,7.5
5msj_4,5msj,7.5
5nhb_1,5nhb,7.5
5q0r_1,5q0r,1.6
6f49_2,6f49,94.7
6f49_3,6f49,94.7
6f49_1,6f49,94.7
6f49_4,6f49,94.7
5h1x_1,5h1x,23.4
5mx1_2,5mx1,25
5mx1_1,5mx1,25
5onz_1,5onz,59.1
6boo_2,6boo,15.4
6boo_1,6boo,15.4
5y3m_1,5y3m,14.3
5lpu_1,5lpu,40.5
5oxg_1,5oxg,12.3
5oxg_3,5oxg,12.3
5oxg_2,5oxg,12.3
5oxg_4,5oxg,12.3
6dgd_1,6dgd,12.3
6dgd_2,6dgd,12.3
5lx0_1,5lx0,15.4
6med_2,6med,NA
6med_1,6med,NA
6med_3,6med,NA
5wdh_1,5wdh,12.3
6eyv_1,6eyv,NA
5vvf_1,5vvf,NA
6c0p_1,6c0p,4.8
5xyf_1,5xyf,37.9
5sxd_1,5sxd,37.9
5pon_1,5pon,12.3
5pon_2,5pon,12.3
6g3h_1,6g3h,7.5
6di4_1,6di4,0
5zjq_1,5zjq,0
5olz_1,5olz,28.6
6g3v_2,6g3v,1.6
6g3v_1,6g3v,1.6
5y2o_1,5y2o,91.5
5v1i_1,5v1i,1.6
6c9x_2,6c9x,74.9
6c9x_1,6c9x,74.9
6c9x_3,6c9x,43.2
5no0_1,5no0,19.4
5of0_1,5of0,15.4
5pqz_2,5pqz,12.3
5pqz_1,5pqz,12.3
5pcs_1,5pcs,12.3
5mri_1,5mri,19.4
5u2s_1,5u2s,1.6
5xgl_1,5xgl,0
6at8_1,6at8,28.6
6d9i_2,6d9i,1.6
6d9i_1,6d9i,1.6
6aua_1,6aua,1.6
5kka_1,5kka,15.4
5yve_1,5yve,7.5
6f5r_1,6f5r,25
5v41_1,5v41,2.8
5v41_2,5v41,2.8
6bd7_1,6bd7,70.3
6crc_1,6crc,1.6
5o8x_1,5o8x,25
5o8x_2,5o8x,25
5o3a_1,5o3a,12.3
6cfu_1,6cfu,15.4
6cvq_2,6cvq,19.4
6cvq_1,6cvq,19.4
6f5p_1,6f5p,89.1
6fyk_2,6fyk,28.6
6fyk_1,6fyk,28.6
6fyk_3,6fyk,28.6
5sy6_1,5sy6,15.4
5lf5_1,5lf5,43.2
5o2b_2,5o2b,25
5o2b_1,5o2b,25
5nmk_1,5nmk,NA
5wc2_1,5wc2,12.3
5mp8_1,5mp8,1.6
5mp8_2,5mp8,1.6
5pdh_1,5pdh,12.3
5u2p_1,5u2p,2.8
5jdv_1,5jdv,1.6
5sxl_1,5sxl,1.6
6asi_1,6asi,1.6
6eyn_2,6eyn,NA
6eyn_3,6eyn,NA
6eyn_1,6eyn,NA
5ow7_1,5ow7,12.3
5mte_2,5mte,12.3
5mte_1,5mte,12.3
5o29_1,5o29,2.8
5ynj_1,5ynj,4.8
6cwu_1,6cwu,1.6
5wi5_4,5wi5,94.7
5wi5_5,5wi5,43.2
5wi5_2,5wi5,94.7
5wi5_6,5wi5,43.2
5wi5_1,5wi5,94.7
5wi5_3,5wi5,94.7
5ypj_1,5ypj,1.6
6h3g_1,6h3g,59.1
6fyr_1,6fyr,12.3
6fic_1,6fic,74.9
5uo4_1,5uo4,15.4
6eqa_1,6eqa,NA
5pds_1,5pds,12.3
5wf5_1,5wf5,1.6
6fuq_1,6fuq,NA
5uqo_1,5uqo,15.4
6g4y_2,6g4y,1.6
6g4y_1,6g4y,1.6
5u20_2,5u20,15.4
5u20_1,5u20,15.4
5j82_1,5j82,14.3
5qcl_1,5qcl,12.3
5xic_4,5xic,12.3
5xic_2,5xic,12.3
5xic_3,5xic,12.3
5xic_1,5xic,12.3
5q2m_1,5q2m,1.6
5qhn_1,5qhn,15.4
5gwv_2,5gwv,52.6
5gwv_1,5gwv,37.9
5gxf_1,5gxf,15.4
6b9x_1,6b9x,15.7
5xgi_1,5xgi,37.9
5o6b_1,5o6b,43.2
5xn1_1,5xn1,4.8
5xn1_2,5xn1,4.8
6fnp_1,6fnp,15.7
6fnp_2,6fnp,15.7
5pnz_2,5pnz,12.3
5pnz_1,5pnz,12.3
5lu5_1,5lu5,7.5
5z5d_1,5z5d,43.2
5xoz_1,5xoz,1.6
5xoz_2,5xoz,1.6
5kho_1,5kho,40.5
5pt2_1,5pt2,12.3
5pt2_2,5pt2,12.3
5tfi_1,5tfi,1.6
5put_2,5put,12.3
5put_1,5put,12.3
6gcz_1,6gcz,2.8
4zit_1,4zit,7.5
4zit_2,4zit,7.5
5w8b_1,5w8b,1.6
6ej2_1,6ej2,1.6
5h5a_4,5h5a,94.7
5h5a_2,5h5a,94.7
5h5a_1,5h5a,94.7
5h5a_3,5h5a,94.7
5nku_1,5nku,43.2
5w53_1,5w53,19.4
5w53_2,5w53,19.4
5puu_1,5puu,12.3
5puu_2,5puu,12.3
5kdq_1,5kdq,0
5h55_1,5h55,12.3
5v92_2,5v92,1.6
5v92_1,5v92,1.6
6ba9_1,6ba9,28.6
5nl7_1,5nl7,1.6
5nl7_2,5nl7,1.6
5q7f_1,5q7f,1.6
5y9i_1,5y9i,2.8
5yha_1,5yha,7.5
5y3c_1,5y3c,1.6
5ncs_1,5ncs,25
5ncs_2,5ncs,25
5npq_1,5npq,1.6
5npq_2,5npq,1.6
5o2s_4,5o2s,37.9
5o2s_3,5o2s,37.9
5o2s_1,5o2s,37.9
5o2s_2,5o2s,37.9
5vq1_1,5vq1,28.6
5vq1_2,5vq1,28.6
5z7g_1,5z7g,40.5
5zwh_1,5zwh,12.3
5ons_1,5ons,37.9
5ze2_1,5ze2,40.5
5ze2_2,5ze2,52.6
5or8_1,5or8,1.6
5o2u_1,5o2u,NA
5olm_1,5olm,43.2
5xk6_1,5xk6,15.4
5xk6_2,5xk6,15.4
5h4v_5,5h4v,12.3
5h4v_4,5h4v,12.3
5h4v_6,5h4v,12.3
5h4v_1,5h4v,12.3
5h4v_3,5h4v,12.3
5h4v_2,5h4v,12.3
6bu2_1,6bu2,15.4
5y9q_1,5y9q,43.2
5uya_1,5uya,1.6
5ma7_1,5ma7,1.6
5t45_1,5t45,1.6
5iuu_1,5iuu,7.5
5v9f_1,5v9f,1.6
6asp_2,6asp,1.6
6asp_1,6asp,1.6
5xfp_2,5xfp,48.3
5xfp_1,5xfp,48.3
5xfp_3,5xfp,48.3
5uvq_1,5uvq,25
5j9x_1,5j9x,14.3
5vyv_1,5vyv,70.3
5zwz_1,5zwz,1.6
6ei4_1,6ei4,74.9
6ei4_2,6ei4,74.9
5h5c_2,5h5c,70.3
5h5c_1,5h5c,48.3
5olq_2,5olq,1.6
5olq_1,5olq,1.6
5olq_3,5olq,1.6
6b8w_1,6b8w,15.4
6g7b_2,6g7b,43.2
6g7b_1,6g7b,43.2
5v5m_2,5v5m,NA
5v5m_1,5v5m,NA
5lq1_1,5lq1,1.6
5lq1_2,5lq1,1.6
5x8j_1,5x8j,15.4
5kg9_1,5kg9,NA
5kg9_2,5kg9,NA
5xu9_1,5xu9,15.4
6cn1_1,6cn1,0
6cn1_2,6cn1,0
5n5f_1,5n5f,7.5
6fwv_1,6fwv,19.4
6fwv_2,6fwv,19.4
6a3g_1,6a3g,7.5
5xwa_1,5xwa,100
5mnh_1,5mnh,1.6
5tk7_1,5tk7,91.5
5ywm_1,5ywm,1.6
6fr7_1,6fr7,NA
5o8u_1,5o8u,1.6
5n0p_1,5n0p,43.2
5lpm_2,5lpm,1.6
5lpm_1,5lpm,1.6
6fcq_1,6fcq,12.3
5w2d_1,5w2d,59.1
5piq_1,5piq,25
5pmi_1,5pmi,25
5zl4_1,5zl4,7.5
5tyx_1,5tyx,1.6
6gh4_4,6gh4,NA
6gh4_2,6gh4,NA
6gh4_3,6gh4,NA
6gh4_1,6gh4,NA
6gnc_1,6gnc,15.4
6eph_4,6eph,37.9
6eph_2,6eph,37.9
6eph_1,6eph,37.9
6eph_3,6eph,37.9
5n2b_1,5n2b,NA
5ny0_1,5ny0,43.2
5wfv_2,5wfv,1.6
5wfv_1,5wfv,1.6
6hdt_2,6hdt,15.4
6hdt_1,6hdt,15.4
5xi8_1,5xi8,44.5
5tg1_1,5tg1,28.6
6equ_1,6equ,1.6
6b5d_1,6b5d,1.6
5xow_1,5xow,74.9
5ovq_1,5ovq,0
5vtw_4,5vtw,89.1
5vtw_2,5vtw,100
5vtw_3,5vtw,100
5vtw_1,5vtw,100
5z25_1,5z25,23.4
5kr0_1,5kr0,15.4
5xn9_1,5xn9,12.3
5xn9_2,5xn9,12.3
5xdd_1,5xdd,7.5
5q8s_1,5q8s,1.6
5pc1_1,5pc1,12.3
5wj1_1,5wj1,98.1
5v9j_1,5v9j,15.4
5le6_6,5le6,25
5le6_1,5le6,25
5le6_3,5le6,25
5le6_2,5le6,25
5le6_5,5le6,25
5le6_4,5le6,25
6d6p_2,6d6p,14.3
6d6p_1,6d6p,14.3
6hpw_1,6hpw,1.6
5n6o_1,5n6o,12.3
5n6o_2,5n6o,12.3
6dbs_1,6dbs,7.5
6emy_1,6emy,43.2
6cuu_1,6cuu,0
5l0c_2,5l0c,70.3
5l0c_1,5l0c,70.3
5wbq_1,5wbq,15.4
6crt_1,6crt,1.6
5xpp_1,5xpp,12.3
6ey6_2,6ey6,NA
6ey6_1,6ey6,NA
6ey6_3,6ey6,NA
6ey6_4,6ey6,NA
5l84_2,5l84,25
5l84_1,5l84,15.4
5k3h_4,5k3h,15.4
5k3h_2,5k3h,15.4
5k3h_3,5k3h,15.4
5k3h_1,5k3h,15.4
5ur8_1,5ur8,NA
6aso_1,6aso,15.7
5lhl_1,5lhl,7.5
5lhl_2,5lhl,7.5
5gwy_1,5gwy,15.4
5i4e_1,5i4e,1.6
5mor_1,5mor,1.6
5kzw_1,5kzw,1.6
5jk7_2,5jk7,15.7
5jk7_1,5jk7,15.7
6bhc_1,6bhc,15.4
5pcm_1,5pcm,12.3
5ljm_1,5ljm,2.8
5xtg_1,5xtg,7.5
5szo_1,5szo,14.3
5uqt_2,5uqt,12.3
5uqt_1,5uqt,12.3
6fc5_1,6fc5,1.6
5nn3_1,5nn3,1.6
6c1y_2,6c1y,1.6
6c1y_1,6c1y,1.6
5j6m_1,5j6m,14.3
5wrt_1,5wrt,43.2
6f7q_1,6f7q,91.5
5mho_2,5mho,1.6
5mho_1,5mho,1.6
5luh_2,5luh,19.4
5luh_1,5luh,19.4
5wa1_1,5wa1,28.6
5v5u_1,5v5u,43.2
6bkd_1,6bkd,NA
6fd0_1,6fd0,70.3
5kag_1,5kag,59.1
5kag_2,5kag,59.1
5pvx_1,5pvx,12.3
5pvx_2,5pvx,12.3
6gfh_1,6gfh,19.4
6gfh_2,6gfh,19.4
5pe0_1,5pe0,12.3
5oh7_2,5oh7,1.6
5oh7_3,5oh7,1.6
5oh7_1,5oh7,1.6
5k89_1,5k89,15.4
5k89_2,5k89,15.4
6b94_2,6b94,48.3
6b94_1,6b94,48.3
5k44_1,5k44,7.5
5j64_1,5j64,14.3
5uka_1,5uka,98.1
5tzi_1,5tzi,2.8
5v0i_1,5v0i,15.4
6b6m_1,6b6m,7.5
5zqx_1,5zqx,94
5zqx_2,5zqx,94
6an6_1,6an6,12.3
6an6_2,6an6,12.3
5wr1_1,5wr1,14.3
6d39_1,6d39,91.5
5y24_1,5y24,25
5y24_2,5y24,25
6byd_1,6byd,1.6
5mi5_1,5mi5,25
6b0p_2,6b0p,1.6
6b0p_1,6b0p,1.6
6hq9_1,6hq9,19.4
6hq9_2,6hq9,19.4
6f4r_1,6f4r,2.8
5xrm_1,5xrm,43.2
5nx6_1,5nx6,70.3
6gn8_1,6gn8,40.5
6f5d_1,6f5d,40.5
6fkz_1,6fkz,70.3
5nim_1,5nim,15.4
6a97_1,6a97,NA
6aor_1,6aor,0
5opi_1,5opi,NA
5un3_1,5un3,1.6
6du5_1,6du5,44.5
6ew6_1,6ew6,94.7
5uaf_1,5uaf,1.6
5q5o_1,5q5o,1.6
5x1q_1,5x1q,44.5
5yib_1,5yib,1.6
5mru_1,5mru,15.4
6a67_1,6a67,NA
6a67_2,6a67,NA
5wbs_4,5wbs,91.5
5wbs_3,5wbs,91.5
5wbs_1,5wbs,91.5
5wbs_2,5wbs,91.5
5wgt_2,5wgt,43.2
5wgt_1,5wgt,74.9
5kb1_1,5kb1,NA
5nbm_1,5nbm,NA
5nbm_2,5nbm,NA
5opy_1,5opy,NA
5qcg_2,5qcg,1.6
5qcg_1,5qcg,1.6
5pko_1,5pko,25
5y4k_1,5y4k,2.8
5xhf_2,5xhf,NA
5xhf_1,5xhf,NA
6c1t_1,6c1t,NA
5vds_1,5vds,28.6
5vds_2,5vds,28.6
6mef_1,6mef,NA
5w44_1,5w44,12.3
5gvk_1,5gvk,15.4
5gvk_2,5gvk,15.4
5ks9_1,5ks9,NA
5ks9_2,5ks9,NA
5pu6_1,5pu6,12.3
5pu6_2,5pu6,12.3
6dhk_1,6dhk,7.5
6dhk_2,6dhk,7.5
5nvo_2,5nvo,12.3
5nvo_1,5nvo,12.3
5vje_1,5vje,15.4
5jrp_1,5jrp,NA
5wks_2,5wks,12.3
5wks_1,5wks,12.3
6cao_1,6cao,15.7
6h2n_1,6h2n,59.1
5wl0_1,5wl0,2.8
5pvg_2,5pvg,12.3
5pvg_1,5pvg,12.3
5vxe_1,5vxe,15.4
5pn5_1,5pn5,25
5pdj_1,5pdj,12.3
5ovy_1,5ovy,15.4
6as9_1,6as9,59.1
5lnj_1,5lnj,15.4
6awe_1,6awe,7.5
5xad_2,5xad,52.6
5xad_1,5xad,52.6
5xfm_3,5xfm,44.5
5xfm_1,5xfm,44.5
5xfm_2,5xfm,44.5
5xfm_4,5xfm,44.5
6g35_1,6g35,2.8
5t40_1,5t40,15.4
5tqz_1,5tqz,0
5viv_1,5viv,12.3
5tl7_1,5tl7,4.8
5tl7_2,5tl7,4.8
6cdg_1,6cdg,2.8
6cty_1,6cty,15.4
6cty_3,6cty,15.4
6cty_2,6cty,15.4
6aqu_1,6aqu,94
6fjk_1,6fjk,19.4
6fjk_2,6fjk,19.4
5c2l_1,5c2l,15.4
5w6y_1,5w6y,14.3
5zq6_1,5zq6,15.7
6aig_1,6aig,1.6
6dah_4,6dah,25
6dah_2,6dah,25
6dah_3,6dah,25
6dah_1,6dah,25
5tma_1,5tma,7.5
5yia_1,5yia,1.6
6bcd_1,6bcd,37.9
5u81_2,5u81,70.3
5u81_1,5u81,12.3
5vx9_1,5vx9,1.6
5xgk_2,5xgk,15.4
5xgk_1,5xgk,15.4
5pxc_2,5pxc,1.6
5pxc_1,5pxc,1.6
6msx_1,6msx,7.5
5jbm_1,5jbm,2.8
6exd_1,6exd,43.2
5oqr_2,5oqr,4.8
5oqr_1,5oqr,4.8
6baq_3,6baq,1.6
6baq_7,6baq,1.6
6baq_1,6baq,1.6
6baq_6,6baq,1.6
6baq_8,6baq,1.6
6baq_2,6baq,1.6
6baq_5,6baq,1.6
6baq_4,6baq,1.6
6bq0_1,6bq0,43.2
5zd4_2,5zd4,70.3
5zd4_1,5zd4,43.2
5gzi_1,5gzi,15.4
6mqh_1,6mqh,7.5
5w23_1,5w23,NA
5xeo_1,5xeo,15.4
6a9a_1,6a9a,15.4
5k0p_1,5k0p,59.1
6f4f_1,6f4f,15.4
5xrq_1,5xrq,NA
5xrq_2,5xrq,NA
5zhy_2,5zhy,7.5
5zhy_1,5zhy,7.5
6f1a_1,6f1a,1.6
5kmu_1,5kmu,1.6
5lx3_1,5lx3,43.2
5j20_1,5j20,1.6
5vj4_1,5vj4,70.3
5wav_1,5wav,15.4
5zw6_1,5zw6,43.2
5zo8_2,5zo8,1.6
5zo8_1,5zo8,1.6
6aoo_1,6aoo,43.2
5pb8_1,5pb8,12.3
5vuc_1,5vuc,1.6
5pqu_1,5pqu,12.3
5pqu_2,5pqu,12.3
5jzl_2,5jzl,1.6
5jzl_1,5jzl,1.6
5y8j_1,5y8j,15.4
5qa2_1,5qa2,1.6
5ypz_1,5ypz,23.4
6el7_1,6el7,1.6
5aqd_2,5aqd,0
5aqd_1,5aqd,0
5owv_1,5owv,15.7
5tif_1,5tif,1.6
5ode_1,5ode,15.4
5wzu_1,5wzu,12.3
5new_1,5new,23.4
5v1n_1,5v1n,1.6
6eox_1,6eox,12.3
6bgf_1,6bgf,2.8
5njy_1,5njy,7.5
6d0t_2,6d0t,NA
6d0t_1,6d0t,NA
5php_1,5php,25
6ezu_1,6ezu,15.4
5o7h_1,5o7h,40.5
5np4_1,5np4,2.8
5ypt_2,5ypt,15.4
5ypt_1,5ypt,15.4
5ypt_3,5ypt,15.4
5vjv_1,5vjv,2.8
6dhl_1,6dhl,7.5
6dhl_2,6dhl,7.5
6gyr_1,6gyr,70.3
6gyr_2,6gyr,70.3
6bh9_1,6bh9,88.6
6bh9_2,6bh9,88.6
5wdl_1,5wdl,59.1
6bve_1,6bve,15.4
6eho_1,6eho,43.2
5uiw_1,5uiw,37.9
5trp_1,5trp,NA
6aqb_1,6aqb,43.2
5o80_1,5o80,23.4
5o80_2,5o80,23.4
5nq5_1,5nq5,43.2
5one_1,5one,25
6hjk_1,6hjk,12.3
6g3w_1,6g3w,37.9
6g3w_2,6g3w,37.9
5y01_1,5y01,25
5uj1_1,5uj1,1.6
5va6_1,5va6,1.6
5va6_2,5va6,1.6
5msx_1,5msx,59.1
5n0x_1,5n0x,43.2
5ouf_1,5ouf,43.2
5ntb_2,5ntb,19.4
5ntb_1,5ntb,19.4
5q3c_1,5q3c,1.6
5l4e_1,5l4e,7.5
5tvs_2,5tvs,1.6
5tvs_1,5tvs,1.6
5kdi_1,5kdi,12.3
5kdi_2,5kdi,12.3
5tvn_1,5tvn,12.3
5q6x_1,5q6x,1.6
6awj_2,6awj,15.4
6awj_1,6awj,15.4
5kba_2,5kba,70.3
5kba_1,5kba,70.3
5zyc_1,5zyc,7.5
5o10_1,5o10,70.3
5lq8_1,5lq8,2.8
5yiv_2,5yiv,2.8
5yiv_1,5yiv,2.8
5yiv_3,5yiv,2.8
5yiv_4,5yiv,2.8
5oc2_2,5oc2,1.6
5oc2_1,5oc2,1.6
5gkw_4,5gkw,14.3
5gkw_1,5gkw,25
5gkw_3,5gkw,15.4
5gkw_2,5gkw,25
5l74_1,5l74,2.8
5tba_1,5tba,1.6
6cgj_1,6cgj,2.8
5man_1,5man,44.5
5q2a_1,5q2a,1.6
6e93_1,6.00E+93,28.6
5tp0_1,5tp0,1.6
5q7a_1,5q7a,1.6
5o0p_1,5o0p,12.3
5o0p_2,5o0p,12.3
6ek4_2,6ek4,1.6
6ek4_3,6ek4,1.6
6ek4_1,6ek4,1.6
6ek4_4,6ek4,1.6
5pbg_1,5pbg,12.3
5kqk_1,5kqk,15.4
5uwt_1,5uwt,15.7
4z4q_1,4z4q,15.4
5ujy_1,5ujy,1.6
5ujy_2,5ujy,1.6
5qap_4,5qap,25
5qap_2,5qap,25
5qap_1,5qap,25
5qap_3,5qap,25
5ujt_1,5ujt,NA
5ujt_3,5ujt,NA
5ujt_2,5ujt,NA
6gkg_2,6gkg,94
6gkg_3,6gkg,94
6gkg_1,6gkg,94
6gkg_4,6gkg,94
6exz_1,6exz,12.3
5x94_1,5x94,1.6
5x94_2,5x94,1.6
5ppx_1,5ppx,12.3
5ppx_2,5ppx,12.3
6ae3_2,6ae3,70.3
6ae3_1,6ae3,70.3
5q5r_1,5q5r,1.6
6cdd_2,6cdd,2.8
6cdd_1,6cdd,2.8
6h0f_4,6h0f,100
6h0f_2,6h0f,100
6h0f_1,6h0f,15.7
6h0f_3,6h0f,100
5pcj_1,5pcj,12.3
6gw5_1,6gw5,28.6
6gw5_2,6gw5,28.6
5xr5_1,5xr5,12.3
6f88_1,6f88,12.3
6f88_2,6f88,12.3
5nrd_2,5nrd,12.3
5nrd_1,5nrd,12.3
6bs8_2,6bs8,2.8
6bs8_1,6bs8,2.8
6bs8_3,6bs8,2.8
5t68_1,5t68,70.3
5vl7_1,5vl7,NA
5y4c_1,5y4c,1.6
5wr4_1,5wr4,1.6
5u97_1,5u97,43.2
5u97_2,5u97,43.2
5vkh_1,5vkh,NA
5ys3_1,5ys3,23.4
5tr8_1,5tr8,NA
5nnu_3,5nnu,1.6
5nnu_1,5nnu,1.6
5nnu_2,5nnu,1.6
5nnu_4,5nnu,1.6
5n9b_1,5n9b,2.8
5wil_1,5wil,1.6
5vna_4,5vna,12.3
5vna_2,5vna,12.3
5vna_3,5vna,12.3
5vna_1,5vna,12.3
5kv7_1,5kv7,1.6
6ew5_2,6ew5,1.6
6ew5_1,6ew5,1.6
6ew5_3,6ew5,1.6
6ew5_4,6ew5,1.6
5ygy_1,5ygy,25
5zf8_1,5zf8,1.6
6bdv_1,6bdv,88.6
6bdv_3,6bdv,0
6bdv_2,6bdv,40.5
5nf1_1,5nf1,59.1
5uw8_1,5uw8,59.1
5obi_1,5obi,43.2
5tdy_3,5tdy,40.5
5tdy_1,5tdy,37.9
5tdy_2,5tdy,52.6
5tdy_4,5tdy,40.5
5pkm_1,5pkm,25
4zjl_2,4zjl,7.5
4zjl_1,4zjl,7.5
5nl8_1,5nl8,1.6
5pul_2,5pul,12.3
5pul_1,5pul,12.3
5pd1_1,5pd1,12.3
5wan_1,5wan,15.4
5z9f_2,5z9f,12.3
5z9f_1,5z9f,12.3
5vmd_2,5vmd,70.3
5vmd_1,5vmd,70.3
6bbr_1,6bbr,12.3
5jrk_1,5jrk,15.4
6blf_1,6blf,1.6
6blf_2,6blf,1.6
5y09_1,5y09,40.5
5vlv_1,5vlv,1.6
6bqh_1,6bqh,1.6
5yb9_1,5yb9,70.3
5olr_3,5olr,1.6
5olr_1,5olr,1.6
5olr_2,5olr,1.6
5qc5_1,5qc5,1.6
5qc5_2,5qc5,1.6
5ja5_1,5ja5,23.4
5kyx_1,5kyx,4.8
5pms_1,5pms,25
5x42_2,5x42,52.6
5x42_1,5x42,52.6
5t9a_1,5t9a,1.6
5t9a_3,5t9a,1.6
5t9a_2,5t9a,1.6
5t9a_4,5t9a,1.6
5ufc_1,5ufc,1.6
5ufc_3,5ufc,1.6
5ufc_2,5ufc,1.6
5kxh_1,5kxh,4.8
5tui_2,5tui,1.6
5tui_1,5tui,1.6
5tg4_1,5tg4,1.6
5ydv_1,5ydv,15.4
6gp8_1,6gp8,1.6
5zln_1,5zln,14.3
5q9h_1,5q9h,1.6
5m26_1,5m26,40.5
5m26_2,5m26,0
6epg_2,6epg,37.9
6epg_1,6epg,37.9
6epg_3,6epg,37.9
6epg_4,6epg,37.9
5lla_1,5lla,1.6
5lla_2,5lla,1.6
5vd2_1,5vd2,1.6
5xqh_1,5xqh,2.8
5mr8_1,5mr8,1.6
5of2_1,5of2,2.8
5myp_1,5myp,15.4
5oyd_1,5oyd,1.6
5oyd_2,5oyd,1.6
5mli_1,5mli,1.6
5pzf_1,5pzf,1.6
5pzf_2,5pzf,1.6
5n7b_1,5n7b,1.6
5pun_2,5pun,12.3
5pun_1,5pun,12.3
6gkv_1,6gkv,15.4
5vh1_1,5vh1,1.6
5w0u_2,5w0u,12.3
5w0u_1,5w0u,12.3
6ama_1,6ama,59.1
5x1s_1,5x1s,44.5
6fcg_1,6fcg,59.1
